u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,speed_kph,travel_time,bridge,width,junction,ref,access
3937718930,8121186662,0,871909948,False,,,unclassified,,True,728.528,"LINESTRING (-75.517446 6.1822502, -75.5175006 6.1824579, -75.5175123 6.1824762, -75.5175395 6.1824912, -75.5176116 6.1825089, -75.5176599 6.1825302, -75.517682 6.1825629, -75.517682 6.1826029, -75.5176696 6.1826435, -75.5176263 6.1827029, -75.5176283 6.1827295, -75.5176498 6.1827575, -75.5177088 6.1827735, -75.5179227 6.1828035, -75.5179663 6.1828342, -75.5180153 6.1828849, -75.5180374 6.1829395, -75.5180307 6.1831802, -75.5180441 6.1832122, -75.5180743 6.1832535, -75.5183733 6.1834802, -75.5184377 6.1835188, -75.518492 6.1835162, -75.5185631 6.1834955, -75.5188796 6.1833828, -75.5189694 6.1833708, -75.5190439 6.1833808, -75.5192404 6.1834782, -75.5197138 6.1838122, -75.5201979 6.1841742, -75.5203756 6.1843748, -75.5204215 6.1844065, -75.5204524 6.1844055, -75.5204832 6.1843888, -75.5205721 6.1843008, -75.520617 6.1842955, -75.5206485 6.1843168, -75.520725 6.1844975, -75.5207558 6.1845115, -75.5208416 6.1844875, -75.5208986 6.1844882, -75.5209422 6.1845182, -75.5209717 6.1845755, -75.5210274 6.1846215, -75.5210636 6.1846235, -75.5211977 6.1845162, -75.5212413 6.1845095, -75.5216631 6.1846722, -75.5217154 6.1847242, -75.5218924 6.1849901, -75.5219044 6.1850409, -75.5218649 6.1853768)",30.0,87.4,,,,,
3937718930,9857806875,0,1074775569,False,,,residential,,False,96.943,"LINESTRING (-75.517446 6.1822502, -75.5172756 6.1824062, -75.5171308 6.1825529, -75.5168358 6.1828755)",35.0,10.0,,,,,
4005366494,9378069666,0,304732718,False,,Carrera 20,residential,10,True,226.99199999999996,"LINESTRING (-75.5633036 6.1754319, -75.5628136 6.1756055, -75.5627002 6.175629, -75.5625683 6.1756252, -75.5624588 6.1756036, -75.5623832 6.1755752, -75.5623247 6.1755223, -75.5622804 6.1754491, -75.5622251 6.1753506, -75.5616208 6.1748078)",10.0,81.7,,,,,
4042668015,3692459844,0,365200975,True,,,unclassified,,False,17.753,"LINESTRING (-75.5749964 6.1426753, -75.5750359 6.1426684, -75.5750709 6.1426489, -75.5750975 6.1426189, -75.5751125 6.1425819)",30.0,2.1,,,roundabout,,
4042668016,8304896895,0,893582352,False,,,residential,,False,23.89,"LINESTRING (-75.5753153 6.1426002, -75.5754058 6.1424051)",35.0,2.5,,,,,
4042668016,4042668032,0,401859122,False,,,residential,,False,351.933,"LINESTRING (-75.5753153 6.1426002, -75.5753884 6.1426683, -75.5755493 6.1428055, -75.5756991 6.1429687, -75.5757869 6.1430681, -75.5758486 6.1431334, -75.5759311 6.1432561, -75.576021 6.1434134, -75.5760652 6.1435267, -75.5761391 6.1437703, -75.5761967 6.1438944, -75.5762775 6.143991, -75.5764448 6.1441594, -75.576472 6.1442359, -75.5765049 6.1443643, -75.5765059 6.144499, -75.5764563 6.1446666, -75.5762734 6.1453273)",35.0,36.2,,,,,
4042668016,8496129198,0,401859122,False,,,residential,,True,10.02,"LINESTRING (-75.5753153 6.1426002, -75.5752811 6.1425742, -75.5752409 6.1425489)",35.0,1.0,,,,,
4042668026,4042668076,0,401859123,False,,,unclassified,,True,25.635,"LINESTRING (-75.5764598 6.1471857, -75.5764235 6.1474134)",30.0,3.1,,,,,
4042668026,4042668036,0,401859122,False,,,residential,,True,221.264,"LINESTRING (-75.5764598 6.1471857, -75.5763278 6.147125, -75.5761512 6.146989, -75.576119 6.1469067, -75.576118 6.1468277, -75.576116 6.146722, -75.5761634 6.146296, -75.5761781 6.145708, -75.5762212 6.1455013, -75.5762545 6.1453836)",35.0,22.8,,,,,
4042668026,9880728589,0,544413761,False,,Envigado - Caldas,unclassified,,True,107.304,"LINESTRING (-75.5764598 6.1471857, -75.576533 6.1470107, -75.5765749 6.1469593, -75.576653 6.146924, -75.5769925 6.146872, -75.5770827 6.1468264, -75.5771947 6.1466826)",30.0,12.9,,,,,
4042668032,4042668036,0,401859122,False,,,residential,,False,6.6,"LINESTRING (-75.5762734 6.1453273, -75.5762545 6.1453836)",35.0,0.7,,,,,
4042668032,4042668016,0,401859122,False,,,residential,,True,351.933,"LINESTRING (-75.5762734 6.1453273, -75.5764563 6.1446666, -75.5765059 6.144499, -75.5765049 6.1443643, -75.576472 6.1442359, -75.5764448 6.1441594, -75.5762775 6.143991, -75.5761967 6.1438944, -75.5761391 6.1437703, -75.5760652 6.1435267, -75.576021 6.1434134, -75.5759311 6.1432561, -75.5758486 6.1431334, -75.5757869 6.1430681, -75.5756991 6.1429687, -75.5755493 6.1428055, -75.5753884 6.1426683, -75.5753153 6.1426002)",35.0,36.2,,,,,
4042668032,9873598442,0,1076741059,False,,,residential,,False,360.63100000000003,"LINESTRING (-75.5762734 6.1453273, -75.5763111 6.1454244, -75.5763245 6.1455324, -75.5763513 6.1456284, -75.5764063 6.1456711, -75.5765015 6.1456804, -75.5768207 6.145579, -75.5768354 6.145539, -75.576818 6.1452764, -75.576822 6.1452284, -75.5768636 6.145159, -75.5770138 6.1449323, -75.5770339 6.1448777, -75.5770513 6.1448043, -75.5770835 6.1447563, -75.5772337 6.1446363, -75.5772726 6.1445777, -75.5773236 6.144435, -75.5773786 6.1441363, -75.5774269 6.1439003, -75.5774523 6.143839, -75.5775368 6.143739, -75.5775516 6.1437056, -75.5775757 6.1434909, -75.577565 6.1433629)",35.0,37.1,,,,,
4042668036,4042668032,0,401859122,False,,,residential,,True,6.6,"LINESTRING (-75.5762545 6.1453836, -75.5762734 6.1453273)",35.0,0.7,,,,,
4042668036,4042668026,0,401859122,False,,,residential,,False,221.26399999999998,"LINESTRING (-75.5762545 6.1453836, -75.5762212 6.1455013, -75.5761781 6.145708, -75.5761634 6.146296, -75.576116 6.146722, -75.576118 6.1468277, -75.576119 6.1469067, -75.5761512 6.146989, -75.5763278 6.147125, -75.5764598 6.1471857)",35.0,22.8,,,,,
4042668062,6129634426,0,401859123,False,,,unclassified,,False,66.287,"LINESTRING (-75.5775952 6.1519645, -75.577587 6.151888, -75.5776002 6.1517139, -75.5776012 6.15163, -75.577586 6.1515365, -75.5775582 6.1514651, -75.5775354 6.1513786)",30.0,8.0,,,,,
4042668062,4042668085,0,401859123,False,,,unclassified,,True,230.17700000000002,"LINESTRING (-75.5775952 6.1519645, -75.577654 6.152084, -75.5777225 6.1521639, -75.5778419 6.1522222, -75.5779637 6.1522715, -75.5780563 6.1523298, -75.5781053 6.1524057, -75.57812 6.1524766, -75.578126 6.1525912, -75.578122 6.1527098, -75.5781013 6.1528677, -75.5780967 6.1529376, -75.5781179 6.1530034, -75.5781756 6.1530537, -75.5782221 6.1530889, -75.5784719 6.1532719, -75.5786195 6.1533845, -75.5787257 6.153473)",30.0,27.6,,,,,
4042668062,9371943166,0,1016052439,False,,,residential,,False,107.161,"LINESTRING (-75.5775952 6.1519645, -75.5778138 6.1517321, -75.5778788 6.1516748, -75.5779322 6.1516533, -75.5779757 6.1516683, -75.5780099 6.151695, -75.5780474 6.151745, -75.5782302 6.1520447)",35.0,11.0,,,,,
4042668067,5054023367,0,401859123,False,,,unclassified,,False,107.738,"LINESTRING (-75.5776186 6.1505919, -75.5774543 6.1504326, -75.5773504 6.1503233, -75.5772364 6.1501712, -75.5770123 6.1498382)",30.0,12.9,,,,,
4042668067,6129634425,0,401859123,False,,,unclassified,,True,42.787,"LINESTRING (-75.5776186 6.1505919, -75.5777018 6.1506973, -75.577743 6.1507686, -75.5777625 6.1508416, -75.5777594 6.1509346)",30.0,5.1,,,,,
4042668067,8304897091,0,893582354,False,,,residential,,False,75.48400000000001,"LINESTRING (-75.5776186 6.1505919, -75.5778748 6.1506059, -75.578033 6.1506133, -75.5781987 6.1506026, -75.5782973 6.1505776)",35.0,7.8,,,,,
4042668071,4042668076,0,401859123,False,,,unclassified,,False,278.844,"LINESTRING (-75.5768562 6.1493203, -75.5768823 6.1492392, -75.5769278 6.1491657, -75.5770218 6.1490766, -75.57717 6.1489803, -75.5772244 6.1489403, -75.5772606 6.1488992, -75.5772852 6.1488296, -75.5772943 6.1487187, -75.5772954 6.1486419, -75.57724 6.148568, -75.5771585 6.1485213, -75.5767925 6.1483923, -75.5766973 6.1483218, -75.5766459 6.1482487, -75.5766048 6.1481752, -75.5765719 6.148097, -75.5764478 6.1475498, -75.5764235 6.1474134)",30.0,33.5,,,,,
4042668071,5054023367,0,401859123,False,,,unclassified,,True,61.086,"LINESTRING (-75.5768562 6.1493203, -75.5768605 6.1494023, -75.5768832 6.1495627, -75.5769319 6.1497, -75.5769903 6.1497976, -75.5770123 6.1498382)",30.0,7.3,,,,,
4042668071,5054023353,0,518011809,False,,,residential,,True,222.331,"LINESTRING (-75.5768562 6.1493203, -75.5772084 6.1492071, -75.5772713 6.1492059, -75.5773317 6.1492258, -75.5773969 6.1492586, -75.5779188 6.1495246, -75.5783108 6.149777, -75.5785054 6.1499314, -75.5785609 6.1499497, -75.5786342 6.149917)",35.0,22.9,,,,,
4042668076,4042668026,0,401859123,False,,,unclassified,,False,25.635,"LINESTRING (-75.5764235 6.1474134, -75.5764598 6.1471857)",30.0,3.1,,,,,
4042668076,4042668071,0,401859123,False,,,unclassified,,True,278.84399999999994,"LINESTRING (-75.5764235 6.1474134, -75.5764478 6.1475498, -75.5765719 6.148097, -75.5766048 6.1481752, -75.5766459 6.1482487, -75.5766973 6.1483218, -75.5767925 6.1483923, -75.5771585 6.1485213, -75.57724 6.148568, -75.5772954 6.1486419, -75.5772943 6.1487187, -75.5772852 6.1488296, -75.5772606 6.1488992, -75.5772244 6.1489403, -75.57717 6.1489803, -75.5770218 6.1490766, -75.5769278 6.1491657, -75.5768823 6.1492392, -75.5768562 6.1493203)",30.0,33.5,,,,,
4042668076,9880904674,0,1077674962,False,,,unclassified,,False,641.608,"LINESTRING (-75.5764235 6.1474134, -75.5764827 6.1473471, -75.5765216 6.1472765, -75.5765451 6.1472651, -75.5765665 6.1472751, -75.5765679 6.1472965, -75.5765323 6.1473371, -75.5765303 6.1473691, -75.5765498 6.1474218, -75.5766195 6.1475605, -75.5767134 6.1476645, -75.576928 6.1478045, -75.5769789 6.1478045, -75.5770178 6.1477805, -75.5772297 6.1475431, -75.5772954 6.1475018, -75.5774067 6.1474471, -75.5776092 6.1474071, -75.5776495 6.1473831, -75.577742 6.1473005, -75.5778453 6.1472645, -75.5779767 6.1471871, -75.578198 6.1471165, -75.5783495 6.1470471, -75.5784555 6.1469938, -75.5785064 6.1469404, -75.5785105 6.1468884, -75.5785199 6.1468338, -75.5785453 6.1467778, -75.5786634 6.1466604, -75.5786875 6.1466204, -75.5787143 6.1464431, -75.5787572 6.1463631, -75.5789262 6.1462604, -75.5790415 6.1461484, -75.5790684 6.1460817, -75.5791059 6.1459644, -75.5791461 6.1459017, -75.5793715 6.1456937, -75.5796585 6.1454337, -75.579869 6.1452937, -75.5800407 6.145211, -75.5800762 6.1451804, -75.5801024 6.145131, -75.5802601 6.1446722)",30.0,77.0,,,,,
4042668085,4042668062,0,401859123,False,,,unclassified,,False,230.17699999999996,"LINESTRING (-75.5787257 6.153473, -75.5786195 6.1533845, -75.5784719 6.1532719, -75.5782221 6.1530889, -75.5781756 6.1530537, -75.5781179 6.1530034, -75.5780967 6.1529376, -75.5781013 6.1528677, -75.578122 6.1527098, -75.578126 6.1525912, -75.57812 6.1524766, -75.5781053 6.1524057, -75.5780563 6.1523298, -75.5779637 6.1522715, -75.5778419 6.1522222, -75.5777225 6.1521639, -75.577654 6.152084, -75.5775952 6.1519645)",30.0,27.6,,,,,
4042668085,9511962663,0,401859123,False,,,unclassified,,True,169.349,"LINESTRING (-75.5787257 6.153473, -75.5788046 6.1535454, -75.5788774 6.1536339, -75.578927 6.1537455, -75.5789785 6.1539325, -75.5790372 6.1540823, -75.579112 6.154212, -75.5791929 6.1543306, -75.5792789 6.1544, -75.5793911 6.1544473, -75.5795145 6.1544804, -75.5796824 6.1545297)",30.0,20.3,,,,,
4042668085,1839799067,0,"[518011840, 518011836, 518011838]",False,,,residential,,False,172.215,"LINESTRING (-75.5787257 6.153473, -75.5785505 6.1534613, -75.5783308 6.15347, -75.578151 6.1534727, -75.5779953 6.153464, -75.5778504 6.153432, -75.5777726 6.1533947, -75.5776978 6.153342, -75.5776198 6.1533067, -75.577534 6.1533066, -75.5774615 6.1533387, -75.5773489 6.1534507, -75.5772867 6.1535152)",35.0,17.7,yes,,,,
4042668810,5534114275,0,389248616,False,,Calle 40 Sur,residential,,False,173.067,"LINESTRING (-75.5809555 6.1587188, -75.5810375 6.1590512, -75.5812941 6.1600479, -75.5813373 6.1602282)",35.0,17.8,,,,,
4042668810,5054023417,0,389248616,False,,Calle 40 Sur,residential,,True,53.626000000000005,"LINESTRING (-75.5809555 6.1587188, -75.580904 6.1584771, -75.5808762 6.1582922, -75.5808671 6.1582448)",35.0,5.5,,,,,
4042668810,6975145409,0,"[401859124, 745132479]",False,,Carrerra 27B,residential,,"[False, True]",174.45,"LINESTRING (-75.5809555 6.1587188, -75.5802692 6.158855, -75.5801338 6.1588819, -75.5797117 6.1589621, -75.5796333 6.1589843, -75.5795678 6.159018, -75.5795224 6.1590662, -75.5794802 6.1591437)",35.0,17.9,,,,,
4042668845,5054023216,0,401859121,False,,,unclassified,,True,796.747,"LINESTRING (-75.5687924 6.1390727, -75.5689949 6.1391733, -75.5692112 6.1392614, -75.5694258 6.1393734, -75.5697927 6.1395827, -75.5700588 6.1397053, -75.5703431 6.1398027, -75.5704826 6.1398401, -75.5706491 6.139858, -75.5709664 6.1398387, -75.5712235 6.1398533, -75.5714996 6.139904, -75.5716535 6.13997, -75.571978 6.140193, -75.5720932 6.140263, -75.5722455 6.140284, -75.5723896 6.1402597, -75.5726634 6.140128, -75.5727863 6.140107, -75.5729193 6.1401417, -75.573057 6.140209, -75.5733405 6.1403774, -75.5736033 6.1405453, -75.5737696 6.1406521, -75.5740432 6.14078, -75.5741646 6.1408726, -75.5741952 6.1409554, -75.5742148 6.1411602, -75.574217 6.1413513, -75.5742297 6.1418548, -75.5742419 6.1419986, -75.5742774 6.1420921, -75.5743273 6.1421354)",30.0,95.6,,,,,
4042668845,5054023216,1,518011806,False,,,residential,,False,794.6090000000002,"LINESTRING (-75.5687924 6.1390727, -75.5688344 6.1391494, -75.5688865 6.139216, -75.5689878 6.1392928, -75.5690905 6.1393467, -75.5691662 6.1394014, -75.569458 6.1395947, -75.5698062 6.1398085, -75.5701381 6.1400512, -75.5704263 6.1401894, -75.5707561 6.140406, -75.5708541 6.1405067, -75.5709158 6.1405814, -75.5709771 6.1406553, -75.5710647 6.1407908, -75.5711359 6.1408653, -75.571234 6.140937, -75.571526 6.141071, -75.571761 6.141158, -75.571969 6.141197, -75.572279 6.141289, -75.5724607 6.1413562, -75.5726366 6.1413747, -75.5727102 6.1413722, -75.572788 6.14136, -75.5731419 6.1413263, -75.5732024 6.1413388, -75.5732357 6.1413707, -75.5732371 6.1414087, -75.5732005 6.1414467, -75.5730723 6.1415135, -75.5730481 6.1415575, -75.573063 6.1416117, -75.5731085 6.1416343, -75.5731568 6.1416348, -75.5732802 6.1415922, -75.5733231 6.1416027, -75.5733484 6.141646, -75.5733794 6.1417895, -75.5734273 6.141858, -75.5735323 6.1419249, -75.5736114 6.1420056, -75.5736986 6.1421109, -75.5737795 6.142203, -75.5738861 6.1422407, -75.5740096 6.1422453, -75.5740799 6.142232, -75.5742384 6.1421483, -75.574294 6.1421416, -75.5743273 6.1421354)",35.0,81.7,,,,,
4042668845,9889420286,0,727723058,False,,,unclassified,,False,26.936999999999998,"LINESTRING (-75.5687924 6.1390727, -75.568748 6.1389873, -75.5687235 6.1388736, -75.5687222 6.1388438)",30.0,3.2,,,,,
4042668991,1838322193,0,328640158,False,,,unclassified,,False,389.166,"LINESTRING (-75.5660815 6.151242, -75.5660515 6.151284, -75.5660325 6.151362, -75.5660365 6.151433, -75.5660851 6.1516193, -75.5661104 6.1516767, -75.5661361 6.1517353, -75.5661718 6.151811, -75.5662271 6.1518887, -75.5663818 6.1520217, -75.5667101 6.1522593, -75.5667852 6.15233, -75.5668079 6.1523697, -75.5668258 6.1524183, -75.5668294 6.1524687, -75.5668226 6.152541, -75.5668068 6.1526087, -75.5667572 6.152748, -75.5665824 6.153068, -75.5664459 6.1533354, -75.5662695 6.153637, -75.5661924 6.1537764, -75.5660716 6.153995, -75.5659631 6.1541981)",30.0,46.7,,,,,
4042668991,5312123822,0,328640158,False,,,unclassified,,True,82.479,"LINESTRING (-75.5660815 6.151242, -75.5661475 6.151209, -75.5662795 6.151213, -75.5668037 6.1513424)",30.0,9.9,,,,,
4042668991,8474711197,0,"[912279512, 912279513]",False,,,residential,,False,461.0369999999998,"LINESTRING (-75.5660815 6.151242, -75.5660583 6.151154, -75.5660489 6.1509593, -75.5660475 6.1509173, -75.5660394 6.150876, -75.5660248 6.1508366, -75.566007 6.1508046, -75.5659849 6.1507753, -75.5659589 6.1507493, -75.5659296 6.1507273, -75.5652777 6.1504832, -75.5654468 6.1502686, -75.5654788 6.1502466, -75.5655152 6.1502326, -75.5655444 6.1502278, -75.565574 6.1502283, -75.565603 6.1502339, -75.5657262 6.1502505, -75.5658498 6.1502627, -75.5659738 6.1502706, -75.566103 6.1502742, -75.5662323 6.1502731, -75.5663614 6.1502673, -75.5666906 6.1502226, -75.5667113 6.1502151, -75.5667296 6.1502029, -75.5667443 6.1501866, -75.5667542 6.150168, -75.5667594 6.1501476, -75.5667597 6.1501266, -75.5667155 6.1498939, -75.5667078 6.1498652, -75.5666961 6.1498379, -75.5666806 6.1498126, -75.5666544 6.1497825, -75.5666229 6.1497579, -75.5661844 6.1494752, -75.5661621 6.1494501, -75.5661432 6.1494224, -75.566128 6.1493926, -75.5661142 6.1493512, -75.5661074 6.1493081, -75.5661079 6.1492645, -75.5661096 6.1491792)",35.0,47.4,,,,,
4042669005,7172891902,0,365200931,False,,,unclassified,,True,16.358,"LINESTRING (-75.5754661 6.1453844, -75.5754165 6.145523)",30.0,2.0,,,,,
4042669005,6132091494,0,"[1076251866, 365200931, 1076251867]",False,,,unclassified,,False,346.772,"LINESTRING (-75.5754661 6.1453844, -75.5756257 6.1451367, -75.5756679 6.1450775, -75.5757313 6.145004, -75.5758055 6.144911, -75.5758676 6.144825, -75.5759061 6.1447417, -75.5759348 6.1446297, -75.5759402 6.1442996, -75.5759159 6.1441099, -75.5758431 6.1439463, -75.5757332 6.143821, -75.5755803 6.1437126, -75.5754152 6.143603, -75.5753119 6.1434963, -75.5751885 6.1433123, -75.5750485 6.1430984, -75.5749391 6.1429142, -75.574925 6.1428835, -75.574919 6.1428486, -75.5749173 6.1428152, -75.574916 6.1427836)",30.0,41.6,yes,,,,
4042669005,8304903832,0,893582811,False,,,unclassified,,False,225.552,"LINESTRING (-75.5754661 6.1453844, -75.575442 6.1453417, -75.5754487 6.145287, -75.575497 6.1451911, -75.5756151 6.1449683, -75.5756338 6.144895, -75.5756418 6.1447843, -75.5756204 6.144691, -75.5755882 6.1446284, -75.5755372 6.1446017, -75.5754729 6.1446097, -75.5754138 6.144655, -75.5753212 6.1447496, -75.5751912 6.1448723, -75.5750732 6.1449417, -75.5749499 6.1449856, -75.5747232 6.145027, -75.5746064 6.1450177, -75.5745167 6.144987)",30.0,27.1,,,,,
4043691540,1839800498,0,173299324,False,2,Calle 36 Sur,residential,30,False,39.574,"LINESTRING (-75.5648774 6.1671115, -75.5648044 6.1671343, -75.5647062 6.1671672, -75.5645348 6.1672143)",30.0,4.7,,,,,
4043691540,1841391499,0,173299324,False,2,Calle 36 Sur,residential,30,True,173.677,"LINESTRING (-75.5648774 6.1671115, -75.5649536 6.1671, -75.5650096 6.1671034, -75.5650796 6.167117, -75.5651692 6.1671436, -75.565312 6.167187, -75.5656286 6.1672851, -75.565829 6.1673636, -75.566065 6.1674716, -75.5663527 6.1676036)",30.0,20.8,,,,,
4043691540,1868219891,0,1018386031,False,,Carrera 25B,residential,20,False,90.50500000000001,"LINESTRING (-75.5648774 6.1671115, -75.5649061 6.1672678, -75.5649037 6.1673617, -75.5648848 6.1674383, -75.5648474 6.1675076, -75.5647693 6.1676054, -75.5647266 6.167673, -75.5646877 6.1677797, -75.5646876 6.1678651)",20.0,16.3,,,,,
4044408971,4044408976,0,128398170,False,,,residential,,False,33.628,"LINESTRING (-75.5335808 6.1339482, -75.5333721 6.1341682)",35.0,3.5,,,,,
4044408971,1419137658,0,402016020,False,,,residential,,True,66.334,"LINESTRING (-75.5335808 6.1339482, -75.5331302 6.1335543)",35.0,6.8,,,,,
4044408971,1419137638,0,128398170,False,,,residential,,True,126.102,"LINESTRING (-75.5335808 6.1339482, -75.5337869 6.1337078, -75.5338979 6.1336178, -75.5345135 6.1333314)",35.0,13.0,,,,,
4044408976,4044408971,0,128398170,False,,,residential,,True,33.628,"LINESTRING (-75.5333721 6.1341682, -75.5335808 6.1339482)",35.0,3.5,,,,,
4044408976,4044409103,0,402016018,False,,,residential,,False,127.891,"LINESTRING (-75.5333721 6.1341682, -75.5342168 6.134954)",35.0,13.2,,,,,
4044408976,1419137570,0,128398170,False,,,residential,,False,115.43299999999999,"LINESTRING (-75.5333721 6.1341682, -75.5331215 6.1344655, -75.5329548 6.1346795, -75.5327207 6.134897, -75.5326694 6.1349304)",35.0,11.9,,,,,
4044409103,4044408976,0,402016018,False,,,residential,,True,127.891,"LINESTRING (-75.5342168 6.134954, -75.5333721 6.1341682)",35.0,13.2,,,,,
4044409103,4044409123,0,402016021,False,,,residential,,False,153.278,"LINESTRING (-75.5342168 6.134954, -75.5341391 6.1350075, -75.5340659 6.135038, -75.5337503 6.1351597, -75.5336292 6.135218, -75.5329837 6.1355767)",35.0,15.8,,,,,
4044409103,1419137638,0,402016021,False,,,residential,,True,197.06500000000003,"LINESTRING (-75.5342168 6.134954, -75.5342917 6.1349006, -75.5343825 6.134805, -75.5344558 6.1346465, -75.5345423 6.1343988, -75.5346537 6.1339767, -75.5346776 6.1338654, -75.5346735 6.133794, -75.5346589 6.1337067, -75.5346207 6.1335989, -75.5345135 6.1333314)",35.0,20.3,,,,,
4044409110,4044409114,0,402016022,False,,,residential,,True,20.046,"LINESTRING (-75.5317548 6.135034, -75.5315748 6.1350557)",35.0,2.1,,,,,
4044409110,1419137658,0,128398169,False,,,residential,,False,227.966,"LINESTRING (-75.5317548 6.135034, -75.5318538 6.1349361, -75.5319001 6.1348759, -75.5319572 6.1347482, -75.531983 6.1346829, -75.5320286 6.1346133, -75.5320853 6.1345424, -75.5321293 6.1344769, -75.5322666 6.1342433, -75.5323155 6.1341843, -75.5323761 6.1341356, -75.532739 6.1338565, -75.5329306 6.1337079, -75.5331302 6.1335543)",35.0,23.4,,,,,
